	label	tweet
3522	0	My dorm is actually really creepy when Im the only one in it confounded_face
3523	0	Beautiful day for climbing mountains 
3524	0	im in some place where the word job means stealing
3525	0	I think tori is actually my favorite human being on this earth tbh
3526	0	theyre all are our brotherssisters when you speak that way you are  Our Father In Heaven child either
3527	1	No reply What a surprise
3528	1	Big Gulps for health care 
3529	0	Amen thats due to them  having respect for themselves 
3530	1	oh yeah 2nd D hahaha lol  33
3531	0	Finals are over Stress free Cant waitairplane?heavy_black_heart?christmas_tree
3532	0	never expected you would LIE as much as you do back when i first encountered you 
3533	1	fanfreakintastic Cant wait
3534	1	There was a point where the effort was coming in only one direction I left and that there was a 180° change in direction
3535	1	Absolutely great having no lesson from half 10 until half 3 today  
3536	1	Grandad is watching absolute shit on the telly No seriously Its on a channel Ive never even heard of 
3537	0	Nobody can deny this such a word 
3538	0	its only been 30 mins in class n i already wana kio myself amorninperson
3539	1	actually I believe Henry is undefeated on Turf in 
3540	1	All we do is eat watch movies and kick the shit out of each other face_with_tears_of_joy 
3541	0	Just in case you thought you had a blankety blank job check out this guy 
3542	0	Yes you are but it also shows your ignorance  and hate
3543	0	Wow Catch up with the news False intelligence found to be not false See Wikileaks and other sources
3544	1	 is that calling that show a train wreck  Way to respect the guest guys
3545	1	Everyone is broken Some of em are so good to hide it So good until I want to punch them in the face
3546	1	Heres the final episode of survival We die while trying to get a sustainable food source
3547	0	I guess Im the one who supposed to say that
3548	1	I think I can make it  Aaaawww   
3549	0	Shameless accounting firms make vast sums advising rich on how to rip off taxpayers  accounting chief 
3550	0	if accurate v sad indeed
3551	0	true that We just keep giving them money_bag with no return 
3552	0	 Jolies Hollywood actor and filmmaker 
3553	0	 HealthDay News – Fewer than half of Americans have 
3554	1	get ready for another one on Saturday
3555	1	TNT replaying the CavsKnicks gamemaybe the knicks will win this time
3556	0	ïand are sadly a part of many peoples testimonies My Monster of a secret  
3557	1	I mean that all matter this game
3558	0	Worked both jobs between 545am and 830pm w 15 minutes between jobs Already planned to sleep immediately after work tomorrow
3559	0	Dont give up what you want most for what you want now 
3560	0	Im smarter than most people who lie to me I have fun picking the holes in their stories
3561	0	Farting like the world is ending
3562	1	Lol at docs who dont know what theyre doing  
3563	1	Stuck in the traffic at 755am Yuppy   
3564	0	Being average will only get you average results
3565	1	 in AntiUnion Governor having inauguration  ball at Credit Union Center A slap to 
3566	0	I guess were getting timed on who we can spend time with
3567	0	Urgent CONTRACT  Assurance Manager  Private Banking Singapore  Not Specified Singapore  Specifie 
3568	1	Shout outs to the guy who took a shower in 1 Million before heading out The WHOLE BUS thanks you
3569	1	Its Christmas one of the few days off I get during the year and I cant even sign into my XBOX ONE
3570	1	Two people got me socks Clutch af
3571	0	I think thats what made me confused I was too dazed
3572	0	Good yeah its been good Feel tired my self bed soon sleeping_facesleeping_face x
3573	1	Happens Every day  
3574	0	Ugly Christmas Sweater   
3575	0	Twitter can be so annoying
3576	1	Being awake since 3AM is always so much fun
3577	1	You are kidding right  
3578	1	I am procrastinating on getting work done bc I am reading your new book
3579	1	They decided 2 change Kings trunks 2 gold his logos 2 green  his tights to blue How creative 
3580	1	Ill watch like the rest of the country Hope theres an adorable girl who is ditsy Hahahaha  
3581	1	Presumably you have evidence to back this claim and its not simply a feeling you have based on your interactions
3582	0	FALSE slavery was based on economics 
3583	0	Follow friday is everyday Help new ones so they feel good being on twitter
3584	0	Do you use Instagram Well get 100 free followers at   No 
3585	1	Easiest final of my life So glad I studied 11 hours for it
3586	0	As Lamar Entertainment putting more money in than Im making  having the right team 
3587	0	In the last 2 movies Ive seen Alan Arkin in Argo GrudgeMatch he has had me absolutely rolling
3588	1	working on my birthday  
3589	1	i wanna do mine but im a pussy
3590	0	3 to  via 
3591	0	love you so much taylor sparklesperson_bowing_deeply
3592	1	First final of the day done only three more to go  
3593	1	Band playing Two Tickets to Paradise in parking lot at Redskins game  
3594	1	830am conference calls
3595	0	Watching cradled my leg when I saw in episode about chicken 
3596	1	Today Im standing at the front of Tesco wearing an Elfs hat saying hello to customers and getting ignored 
3597	0	big up 4 ur post When cunts run through your photosunamused_face check da n 
3598	1	Love being called into work on my morning off after not even 6 hours of sleep  
3599	0	Second major nosebleed of the day has halted my training efforts Nares this means war
3600	0	Well its not any worse or better than Stark Raving
3601	0	Prediction Erv Santana will be disinterested in playing for the Twins in 2015 too aka we didnt offer enough
3602	0	smiling_face_with_open_mouth_and_tightlyclosed_eyessmiling_face_with_open_mouth_and_tightlyclosed_eyes He would get floored in one poke seenoevil_monkeywhite_smiling_face?white_smiling_face?ok_hand_sign
3603	1	when you get friendzoned by someone you trying to friendzonesigh
3604	0	The music is always on in the office Currently listening to Kids Bop Hanukkah on Spotify Any other recommendations  
3605	1	Yo I got ten squad members in Khajo Chris said as he tears upYou aint a gang member Kevin responded 
3606	0	Part 2~ ARTICLEclapping_hands_signpurple_heartwhite_right_pointing_backhand_indexcross_markheavy_large_circlewhite_left_pointing_backhand_indexperson_with_folded_handsperson_raising_both_hands_in_celebration  ~UEXPECTED 
3607	0	you do know the hands up dont shoot thing has been proven FALSE right 
3608	1	Dear if it has this address it comes here No matter the name If theres a mistake well fix it 
3609	1	I checked twitter and snapchat but I cant tell what day it is someone please help  face_with_stuckout_tongue_and_winking_eye
3610	1	All hell is breaking loose Ahhhh everybody freak out
3611	1	Gavaskar is a freakin genius  
3612	0	If only I possessed half the balance legolas has
3613	1	youre hilarious
3614	0	My grandpa just gave me a credit card for christmashe has no idea Lol
3615	1	Roman mythology gets me soooo pumped
3616	1	Totally been killing it with my assignments lately  
3617	0	Why couldnt I just stay sleeping
3618	0	 
3619	0	Kind of frustrated that Christmas break is my first real obligationfree break this year and I end up sick for most of it _
3620	1	LOOL from the guy with multiple twitter handles
3621	1	Yeahme too  x
3622	0	really not sure I want to be in this place today stop dragging my day down 
3623	1	Thank you Aidyn and Adele for getting me sick
3624	0	lids sucks officially Will not use again good
3625	1	Thx for catching on 
3626	0	Cocktails tonight yep why not   had one in over a year 
3627	0	is NXT gone from Sky
3628	0	dividing One from another Good
3629	0	Archive pick Who Makes You Laugh When Theyre Off Sick   
3630	1	Theres so much less controversy now that the BCS has been replaced
3631	0	Cant believe its been nearly 11months since my mum passed away grimacing_face miss her so much more and more everyday purple_hearttwo_hearts
3632	0	– a  these  
3633	0	SAIC Design Directors on Trends and Advice to Students 
3634	1	Oh but Bradford is awful
3635	0	Maaaaan stupid instagram I went from having 300+ followers to my cat my mom and tom from MySpace _  
3636	1	I love button pushers
3637	1	Normalizing relations with Cuba Huh Get ready for more of this crap   
3638	0	Instead of playing the pompous do you know who I am card  how about you actually make an educated rebuttal
3639	0	I was being considerate about this issue N didnt care what I did But now Im taking my position back and I dont give a damn wht u think
3640	1	Gotta love latest feature on the VNX side  
3641	0	BF4 SP is shit while the MP was broken for 11 months so
3642	1	juugin everything niggas got warrants to pay
3643	0	in my name 
3644	0	ill take the physical challenge
3645	1	Getting sick just in time for finals is so great
3646	0	Look at this trash You can clearly see his handle He stole my name and my pictures 
3647	1	Finding it quite funny that Gillette Soccer Saturday on Sky are complaining that there arent enough games on at 3pm Saturday
3648	1	When a teacher says come in tomorrow morning for help but they are never in their classroom 
3649	1	The Chicago Firehouse Restaurant caught fire this morning  
3650	0	wtf where did you go
3651	1	 We cram 5 minutes before an exam and get a tag of qualified person
3652	1	Watching creepy shit before bed when alone  bad idea Is there a spell to turn a French bulldog into a big ass bulldog 
3653	0	Xmas on the blog feat intimissimiofficial and  Read our story and share the LOVE 
3654	1	Tomorrow will be a great day
3655	1	Cannot wait to go to the dentist later
3656	0	Life was never be so easy as it seems till u come and bring ur love inside  with me
3657	1	Wait  wait  wait  isnt the font on that tshirt comic sans  
3658	1	And with this revelation the AfricanAmerican communitys faith in law enforcement skyrockets  
3659	1	Dont we all just love those people who message you out of nowhere and act like you guys are close cus they want something from you
