	label	tweet
3412	0	Stomach hurts sick of having sinus infection   
3413	0	The First NSFW Look At Jessica Cameron s MANIA via  
3414	1	Everone is supporting Fawad alam  D No fawad no cricket  D  v  
3415	0	They have  seen www MonsterMMORPG  com since  gist by 
3416	1	Pretty much the real deal  
3417	1	Glad to see someone has finally realised how funny Mark Lawrenson is and given him more work  He is a hoot     
3418	0	or maybe she just drips herself to death lol
3419	0	Who tf wants a Christmas elf tattooed on them  That s the dumbest shit I ve ever heard of  
3420	0	LOL and now you cant see when blocked  best thing you can do is install a different browser 
3421	0	Something to remember as I head to tonight  
3422	1	looking great today Diane  it s not fair you re not on more   enough Diane
3423	0	one old fart to another  are you ever too tired to get up and go to bed  
3424	0	not hating  me and were just awesome 
3425	1	but she was white  IOW guilty of racism by fact of skin color taught me that 
3426	1	guess the works best in combination with these   wanna see this  
3427	0	thts impoxible koz the late kajwangs brother is stil alive and kan occupy the seat but raila
3428	1	asked back to be models next month
3429	0	We re going to Hotel Vegas  It s a 1968 themed party 
3430	1	RTed that because yeah that totally makes sense
3431	0	   as  via 
3432	0	 acceptable 2 hours to drive 30 miles Cheshire Manchester yesterday  Northern Powerhouse 
3433	1	 at its core  looking for The second coming is soon  
3434	1	I can t wait to see how many pairs of beats headphones show up at the gym after Christmas
3435	1	Oh look  we re having another storm in Sydney   How unusual 
3436	0	Google s greatest travel hack will make flights much easier   
3437	1	Let the Western bastards bank accounts freeze in the dark   
3438	1	So happy I got an offer from Trinity Laban  I d take Greenwich over Leeds any day leeds is where it s at  dancer  raised hand 
3439	0	35 amazing followers in the last week and there will be more tomorrow  Growing with 
3440	0	Jim s cookies won  Nikki s killed  but everyone needs to go to to enjoy amazing pastries  
3441	1	My vision looks like this    just let me enjoy my first winter outside through a peep hole  
3442	0	not surprised  it was epic 
3443	0	"I do  I to I speak because I like  Who am I save    
3459	0	vodka lime and lemonade is the one  ok hand sign  ok hand sign  ok hand sign 
3460	1	Sneezing when you have to pee 3461	1	I encourage you    to educated yourself "
3444	1	D 1 test first day  victory hand ? victory hand ?  5555    
3445	0	RT Jameer Nelson will start in his return to Orlando tonight  Marcus Smart will come off the bench 
3446	0	 What is the Creampie Crusade 
3447	1	I love the hypocrisy of the holidays 
3448	1	Another day in paradise haha
3449	0	Why  He has draft pick compensation tied to his name and is only six months younger 
3450	1	The dude who told me money isn t everything is arguing with his son over money  In public 
3451	1	 is when someone has been quite vocal against liberals but at the same time supports   
3452	0	Vote Who is the most underrated actor    jimmy got ter fame im
3453	0	To be honest the tide was high at the beaches in and it got higher as the night crept up 
3454	0	haha that s cool  I had a feeling I d need a  considering the actual racist comments  Keep up the good fight   
3455	0	My favorite new app is Chicago s Comedy Scene  CCS Radio   You should check it out  
3456	0	 for Elrufairepresents the massesit is our victory 
3457	1	Autoincorrect strikes again      than it s worth  
3458	0	Excellent  respectful interview of   last week  Loved your lack of  
3459	1	I have an  attitude  because you think you re hot shit at a buffet restuarant   
3460	1	Turning in my paper then coming back home and studying 
3461	1	Constipated from eating nothing but shit for three weeks 
3462	0	IS IT FRIDAY   heavy sigh  Nooo  It Is totally Wednesday~  What a MESS  Wait 2 more days 
3463	0	Affiliate Marketing blog post on the way but in the meantime some tips from the experts   
3464	1	My husband thinks I m crazy because I taped my tape dispenser  Hehe  I m handy like that       
3465	0	It took 4 5 hours but in the end  Morosi was right and Nightengale s sources were wrong 
3466	1	MAMA   a Korean awards show that will be held in Hong Kong and will be headlined by an American artist
3467	1	From   10 diktats from Brussels that are ruining life in Britain  
3468	1	I m so good at sight singing 
3469	1	Dear Manila  I m with your traffic twin   Bangkok  yahooo    Sirat Express way 
3470	1	Atheists celebrating Christmas   
3471	0	I hope I could recover from fever today  I need to start with strama  
3472	1	I feel the most comforted when the misinformed are the most vocal   
3473	0	it s no fair that u get to have a lie on   I m up early for College and it s bloody freezing oncoming bus  snowflake  snowman without snow  face savouring delicious food   
3474	0	can you reveal what you were drinking now 
3475	0	I m hungover and I ll end up staying up until 4    
3476	0	ha yeah which is your opinion  which like mine  means nothing    they re in 
3477	0	
3478	1	well    that was a nice text to wake up to   
3479	1	Love how the adverts for the woman in black 2 say  you won t sleep for weeks    way to sell it to me  flushed face    
3480	1	Spiky popularity of the name  Spike  in the U S  RT Baby name   Source  
3481	1	JFK BAGGAGE IDIOTS ACCUSED OF STEALING SHIT RIGHT OUTA YOUR LUGGAGE  SHOCKED  UMMMM SO  THEY HIRE MORONS  PUT THE ARMY IN THERE 
3482	1	wait   there s a  New Wii U  
3483	1	Perfect way to start off my morning
3484	0	Getting hit on by a TSA agent who thinks my first name is Bowie 
3485	0	I m hurt but I still love you
3486	1	On a small diet  
3487	1	We study hard    books  speak no evil monkey    woman with bunny ears 
3488	0	Feel bad  confused over NY cop controversy  That one is on camera  brown  so clear your neighbor
3489	0	worst mobiles in india  Every 1 looks the same  Every model hangs from 4th day onwards   
3490	1	That 2 hour sleep put me into hyper mode
3491	1	Twirra is NOT a place  RT Twitter a place where virgins will be tweeting sexual   hoes will be forming saint   
3492	1	The Grinch Stole My Sanity  via  
3493	1	So despite the fact that I was up till 4 studying and had to wake up at 7 I think this day is going to be great  unamused face 
3494	1	I was really happy to hear that all of the NBC hockey talking heads pointed out Ovechkin s strong Corsi   +4 status this season 
3495	0	Senate summary report on detention programme must  be end of story    
3496	0	yup  more is definitely MORE  
3497	0	This history essay is literally shitting on me 
3498	1	I love waking up out of a dead sleep to two firetrucks blaring past my window   sleeping face  fire engine  ambulance 
3499	1	I love being wide awake at 4am  
3500	1	thanks for appreciating me looking out of you and caring   
3501	0	AHHH WINNER AND EPIK HIGH  
3502	1	love being able to be comfortable in my own room smiling face with open mouth  thumbs up sign 
3503	1	I can t stand watching a game with a Louisville fan  They re as bad as Steelers fans  
3504	1	This photo of  s pool via has really brightened up my morning     
3505	0	yea they keep bardgin in on stuff they dont even care for  get a hobby sjws   also Babymetal is nice   
3506	1	Can t believe ash made this  too funny   
3507	1	This is very likely to end well  More vaccines is exactly what we need         Health and Human Services    
3508	1	I LOVE not sleeping  It s the best 
3509	1	I cant even watch anime in japan   
3510	0	Finally went to the doctor and feeling so much better 
3511	1	we ve grinded for our gear and now they re worthless  thank you
3512	1	Thank u to all u beautiful ppl that talk extra loud when I m trying to watch tv I love you guys so much  
3513	0	You can have RESULTS or excuses NOT BOTH 
3514	1	Got up early to get the earlier bus     I miss it   Now I have to wait   Well this day is starting off wonderful  
3515	1	Well today is off to a great start  might as well be Monday
3516	1	WOW  so now things are going to change  Never heard that before from the opposition  Please vote  it works so well
3517	1	Personal protection  2nd amendment  Nothing to see here   
3518	1	Just abt 2 say d same     I m not sure whether Oxford Brookes Uni is part of Oxford Uni  yet his CV is impressive still 
3519	1	I just loooove arguing with the Insurance company 
3520	0	but the USA HIPPA laws prohibit the Psychiatrist from releasing that info 
3521	1	NO  there  only  are some Finnish working with the fascists in Kyiv  Nice guys   
3522	0	My dorm is actually really creepy when I m the only one in it     confounded face 
3523	0	Beautiful day for climbing mountains     
3524	0	im in some place where the word  job  means stealing
3525	0	I think tori is actually my favorite human being on this earth tbh
3526	0	they re all are our brothers sisters when you speak that way you are  Our Father In Heaven child either
3527	1	No reply  What a surprise 
3528	1	 Big Gulps for health care 
3529	0	Amen  that s due to them  having respect for themselves  
3530	1	oh yeah    2nd  D hahaha lol   33
3531	0	Finals are over  Stress free   Cant wait    airplane ? heavy black heart ? christmas tree 
3532	0	never expected you would LIE as much as you do back when i first encountered you 
